Name,Artist,Popularity,img,Release date,Genre,Subgenre
Con Altura,ROSALÍA,87,https://i.scdn.co/image/ab67616d0000b27365b0e3e1bd8b5fe2f602c1ea,2019-03-28,latin,latin pop
Should I Stay or Should I Go - Remastered,The Clash,79,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,1982,rock,album rock
With Or Without You - Remastered,U2,79,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1987-03-03,pop,electropop
Truth Hurts,Lizzo,51,https://i.scdn.co/image/ab67616d0000b2737bebcd2260ef90d7cb7ec0fb,2016-03-09,pop,indie poptimism
Passionfruit,Drake,15,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,2017-03-18,pop,electropop
Old Town Road,Lil Nas X,33,https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a,2019-03-14,pop,electropop
Mr. Brightside,The Killers,77,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,2004-06-07,rock,permanent wave
Ms. Jackson,OutKast,77,https://i.scdn.co/image/ab67616d0000b273c2c10aadaee962bb683354fc,2000-10-31,rap,southern hip hop
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,87,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,2019-09-06,pop,post-teen pop
Ayy Macarena,Tyga,91,https://i.scdn.co/image/ab67616d0000b27309cd3b75625ff85382613425,2019-11-13,pop,indie poptimism
Sorry Not Sorry,Demi Lovato,80,https://i.scdn.co/image/ab67616d0000b2734122abdb126fc17db275f710,2017-09-29,pop,post-teen pop
Needed Me,Rihanna,14,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,2016-01-28,rap,southern hip hop
We Can't Stop,Miley Cyrus,77,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,2013-10-04,pop,dance pop
Killing Me Softly With His Song,Fugees,55,https://i.scdn.co/image/ab67616d0000b273085b8dd2bebd2aaac895c78e,2003-03-25,r&b,new jack swing
Bring Me To Life,Evanescence,78,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,2003-01-01,rock,permanent wave
Snow (Hey Oh),Red Hot Chili Peppers,79,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,rock,permanent wave
All Star,Smash Mouth,79,https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23,1999-01-01,pop,post-teen pop
I Want It That Way,Backstreet Boys,76,https://i.scdn.co/image/ab67616d0000b2732160c02bc56f192df0f4986b,2001-10-23,pop,post-teen pop
No Me Conoce - Remix,Jhay Cortez,86,https://i.scdn.co/image/ab67616d0000b27374985c6f5aced37467545408,2019-05-24,pop,post-teen pop
7 Years,Lukas Graham,79,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,2016-04-01,latin,latin hip hop
All The Small Things,blink-182,17,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,1999-01-01,pop,post-teen pop
1-800-273-8255,Logic,3,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,2017-04-28,rap,hip hop
Still D.R.E.,Dr. Dre,75,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,1999-11-16,rap,southern hip hop
Mercy,Shawn Mendes,18,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,2016-09-23,pop,post-teen pop
This Love,Maroon 5,76,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,2002,pop,post-teen pop
Fight Song,Rachel Platten,79,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,2016-01-01,pop,post-teen pop
Suge,DaBaby,87,https://i.scdn.co/image/ab67616d0000b27374d72ebd51dd5781d5f83ffd,2019-03-01,rap,hip hop
Classic,MKTO,77,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,2012,pop,post-teen pop
Mask Off,Future,81,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,2017-06-30,pop,electropop
The Reason,Hoobastank,12,https://i.scdn.co/image/ab67616d0000b27376cc6eedca8eb381afcd1e46,2003-01-01,rock,album rock
Basket Case,Green Day,79,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,1994-02-01,pop,post-teen pop
Kill This Love,BLACKPINK,58,https://i.scdn.co/image/ab67616d0000b273e58f6ef6192d8dee046c6c2d,2019-04-05,pop,dance pop
Dancing With Your Ghost,Sasha Sloan,74,https://i.scdn.co/image/ab67616d0000b273141cf717cd3993690358a60c,2019-06-28,r&b,urban contemporary
Never Really Over,Katy Perry,85,https://i.scdn.co/image/ab67616d0000b2739bea3b79b95f86d1b66ac960,2019-05-31,pop,dance pop
Stuck In A Dream (feat. Gunna),Lil Mosey,64,https://i.scdn.co/image/ab67616d0000b27332ba22ba4df6a89bb6bfe3cf,2019-09-17,pop,post-teen pop
See You Again (feat. Kali Uchis),"Tyler, The Creator",79,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,2017-07-21,pop,dance pop
Ni**as In Paris,JAY-Z,77,https://i.scdn.co/image/ab67616d0000b2734a767758e8ebe2443591c9fd,2011-08-08,rap,southern hip hop
boyfriend (with Social House),Ariana Grande,84,https://i.scdn.co/image/ab67616d0000b2732ca010dcf3863a07611d8b4f,2019-08-02,pop,post-teen pop
all the good girls go to hell,Billie Eilish,86,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,2019-03-29,pop,indie poptimism
Pure Water (with Migos),Mustard,31,https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162,2019-01-16,pop,post-teen pop
Bank Account,21 Savage,80,https://i.scdn.co/image/ab67616d0000b273ac3c0aecec76cd7b5a54795e,2017-09-23,rap,hip hop
Here With Me,Marshmello,83,https://i.scdn.co/image/ab67616d0000b2732cbb5f97a0853d1c7cbbe231,2019-03-08,pop,dance pop
VIBEZ,DaBaby,88,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba,2019-09-27,rap,hip hop
GATTI,JACKBOYS,82,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f,2019-12-27,rap,hip hop
Bang Bang,Jessie J,39,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,2014-10-13,pop,post-teen pop
"break up with your girlfriend, i'm bored",Ariana Grande,84,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,2019-02-08,pop,post-teen pop
Chop Suey!,System Of A Down,80,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,rock,permanent wave
More Than You Know,Axwell /\ Ingrosso,25,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,2017-05-24,pop,dance pop
VALENTINO,24kGoldn,75,https://i.scdn.co/image/ab67616d0000b273fe9008022f3f54d81dcc8030,2019-11-22,rap,hip hop
Beamer Boy,Lil Peep,75,https://i.scdn.co/image/ab67616d0000b273005f9cbd11f91649ee093ff6,2017-06-08,rap,trap
Scared to Be Lonely,Martin Garrix,81,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,2017-01-27,pop,dance pop
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,83,https://i.scdn.co/image/ab67616d0000b2736d38bbfd2631c232763e3ddf,2019-11-27,r&b,hip pop
Get You (feat. Kali Uchis),Daniel Caesar,78,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,2017-08-25,r&b,urban contemporary
Fireflies,Owl City,78,https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32,2009-01-01,pop,post-teen pop
Bitter Sweet Symphony,The Verve,78,https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45,1997-09-29,rock,permanent wave
Don't You Worry Child - Radio Edit,Swedish House Mafia,27,https://i.scdn.co/image/ab67616d0000b2739cfe80c0c05ce104f7bab18e,2012-01-01,pop,dance pop
On My Way,Alan Walker,83,https://i.scdn.co/image/ab67616d0000b273d2aaf635815c265aa1ecdecc,2019-03-21,pop,dance pop
Tutu,Camilo,88,https://i.scdn.co/image/ab67616d0000b273f748b7d038bc70dfba593fdd,2019-08-09,latin,latin pop
As If It's Your Last,BLACKPINK,2,https://i.scdn.co/image/ab67616d0000b273d9ac4a9970da8f98ce2e2b35,2017-06-22,pop,dance pop
Despacito,Luis Fonsi,79,https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,2019-02-01,pop,post-teen pop
Killing In The Name,Rage Against The Machine,78,https://i.scdn.co/image/ab67616d0000b2737676c7bf4e667590e496c2a3,1992,rock,permanent wave
"Yo x Ti, Tu x Mi",ROSALÍA,88,https://i.scdn.co/image/ab67616d0000b273694844fd046ab81e5dc9a4cf,2019-08-15,pop,post-teen pop
Safe And Sound,Capital Cities,77,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,2013,pop,post-teen pop
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,77,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,2011-11-11,pop,post-teen pop
Someone Like You,Adele,79,https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566,2011-01-19,pop,dance pop
DJ Got Us Fallin' In Love (feat. Pitbull),Usher,78,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,2010-03-30,pop,post-teen pop
Otherside,Red Hot Chili Peppers,78,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,rock,permanent wave
Ambitionz Az A Ridah,2Pac,77,https://i.scdn.co/image/ab67616d0000b273ae9a8fcf55d7d74ca02c1e66,1996-02-13,rap,hip hop
I Still Haven't Found What I'm Looking For,U2,1,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1987-03-10,rock,album rock
QUE PRETENDES,J Balvin,86,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,2019-06-28,rap,trap
Sunflower,Rex Orange County,79,https://i.scdn.co/image/ab67616d0000b27315f4cfd072793fa7532e674a,2017-03-22,pop,indie poptimism
They Don't Know About Us,One Direction,77,https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf,2012-11-09,pop,post-teen pop
Best Part (feat. Daniel Caesar),H.E.R.,78,https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c,2017-10-20,r&b,urban contemporary
Turn Me On (feat. Vula),Riton,86,https://i.scdn.co/image/ab67616d0000b273216a271725a34eba54dd0b55,2019-09-13,pop,dance pop
Feel So Close - Radio Edit,Calvin Harris,75,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,2012-10-26,pop,electropop
Kryptonite,3 Doors Down,16,https://i.scdn.co/image/ab67616d0000b2732868c4713a3912fd476b42f1,2007-01-01,rock,classic rock
How You Remind Me,Nickelback,78,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c,2001-09-11,rock,classic rock
Without You (feat. Sandro Cavazza),Avicii,81,https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389,2017-08-10,pop,dance pop
"You're Gonna Go Far, Kid",The Offspring,77,https://i.scdn.co/image/ab67616d0000b273890ce61533a89e00ce593fcb,2008-06-17,pop,post-teen pop
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,71,https://i.scdn.co/image/ab67616d0000b2731ba5682505dd6e2592b16e41,2018-06-22,pop,post-teen pop
Piece Of Your Heart - Alok Remix,MEDUZA,77,https://i.scdn.co/image/ab67616d0000b2730df78e6e88fdefb1f8f90d55,2019-06-07,edm,electro house
In My Room,Frank Ocean,79,https://i.scdn.co/image/ab67616d0000b273db974f9533dd9b362891b5db,2019-11-02,r&b,hip pop
Everybody Talks,Neon Trees,65,https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2,2012-01-01,pop,post-teen pop
La Mejor Versión de Mi - Remix,Natti Natasha,80,https://i.scdn.co/image/ab67616d0000b273c80c5250bbf0812e0c3dad0e,2019-10-04,latin,tropical
Giant (with Rag'n'Bone Man),Calvin Harris,83,https://i.scdn.co/image/ab67616d0000b273a9a9d8a16c0b4146fb707c02,2019-01-11,pop,dance pop
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,https://i.scdn.co/image/ab67616d0000b273523eb48df1fa22b6d450833e,2017-09-08,pop,post-teen pop
Feel It Still,Portugal. The Man,66,https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd,2017-03-02,pop,post-teen pop
Loving Is Easy,Rex Orange County,80,https://i.scdn.co/image/ab67616d0000b273280a72fdd9bd502bcba6ada8,2017-10-11,pop,dance pop
Falling for U,Peachy!,78,https://i.scdn.co/image/ab67616d0000b2738a63cbc0882c7d15504f5a12,2017-08-14,rock,permanent wave
Timber (feat. Ke$ha),Pitbull,76,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,2012,pop,dance pop
Best Part (feat. H.E.R.),Daniel Caesar,79,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,2017-08-25,pop,indie poptimism
Little Talks,Of Monsters and Men,75,https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262,2012-01-01,pop,post-teen pop
Enemies (feat. DaBaby),Post Malone,46,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,2019-09-06,rap,hip hop
Rules,Doja Cat,69,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,2019-10-24,r&b,urban contemporary
White Iverson,Post Malone,5,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,2015-08-14,rap,hip hop
My Boo,Usher,77,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,2004-03-23,r&b,hip pop
listen before i go,Billie Eilish,81,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,2019-03-29,r&b,urban contemporary
Go Fuck Yourself,Two Feet,13,https://i.scdn.co/image/ab67616d0000b273488f7916bcb14082e1acb101,2016-07-29,pop,electropop
I Want to Know What Love Is - 1999 Remaster,Foreigner,77,https://i.scdn.co/image/ab67616d0000b273f8e3a6ebedcb11a15d818758,1984-12-12,pop,electropop
Can I Be Him,James Arthur,78,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,2016-10-28,r&b,urban contemporary
PILLOWTALK,ZAYN,78,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,2016-03-25,pop,dance pop
One Thing Right,Marshmello,85,https://i.scdn.co/image/ab67616d0000b273f0d9f552f55d802413da1002,2019-06-21,pop,dance pop
In the Name of Love,Martin Garrix,80,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,2016-07-29,pop,dance pop
Love Galore (feat. Travis Scott),SZA,77,https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,2017-06-09,r&b,urban contemporary
Spirits,The Strumbellas,8,https://i.scdn.co/image/ab67616d0000b273c3f6571344b953cda21da74c,2016-04-22,pop,indie poptimism
Wet Dreamz,J. Cole,78,https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14,2014-12-09,r&b,hip pop
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,76,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,2016-12-09,pop,indie poptimism
Galway Girl,Ed Sheeran,80,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,2017-03-03,pop,electropop
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,https://i.scdn.co/image/ab67616d0000b273d7658a5bf66a2f3f11878bdf,2019-04-25,pop,dance pop
I,Lil Skies,81,https://i.scdn.co/image/ab67616d0000b273152113a8352cdf317dc5a6cb,2019-03-01,pop,electropop
Oops!...I Did It Again,Britney Spears,76,https://i.scdn.co/image/ab67616d0000b2732aa20611c7fb964a74ab01a6,2000-05-16,pop,post-teen pop
Complicated,Avril Lavigne,77,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,2002-06-04,pop,post-teen pop
Otro Trago - Remix,Sech,86,https://i.scdn.co/image/ab67616d0000b273b195123bcd742d6019ac9dc8,2019-07-26,rap,trap
Candy Shop,50 Cent,7,https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d,2005-03-03,rap,southern hip hop
American Idiot,Green Day,78,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,2004-09-21,pop,post-teen pop
LOVE. FEAT. ZACARI.,Kendrick Lamar,80,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,2017-04-14,rap,hip hop
Nights,Frank Ocean,78,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,2016-08-20,r&b,urban contemporary
Electric Feel,MGMT,77,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,2007-12-14,pop,electropop
Beautiful Girls,Sean Kingston,77,https://i.scdn.co/image/ab67616d0000b2736a45d20e414fbc456ecea553,2007-07-23,pop,post-teen pop
Steal My Girl,One Direction,73,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,2014-11-17,pop,post-teen pop
gone girl,iann dior,76,https://i.scdn.co/image/ab67616d0000b273665f08f4717d16f352208569,2019-07-04,rap,trap
Rude,MAGIC!,78,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,2014-06-25,pop,dance pop
Impossible,James Arthur,76,https://i.scdn.co/image/ab67616d0000b273192221f838b7b6b9cb4629bf,2013-11-01,pop,dance pop
Slide Away,Miley Cyrus,81,https://i.scdn.co/image/ab67616d0000b2732bba357383c6f9dbb5112392,2019-08-16,pop,post-teen pop
One Last Time,Ariana Grande,16,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,2014-08-22,pop,dance pop
Why'd You Only Call Me When You're High?,Arctic Monkeys,76,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,2013-09-09,rock,permanent wave
Mirrors,Justin Timberlake,77,https://i.scdn.co/image/ab67616d0000b273db1d1cdc927a07825a2ed244,2013-03-15,pop,dance pop
Young And Beautiful,Lana Del Rey,75,https://i.scdn.co/image/ab67616d0000b273d7fb3e4c63020039d1cff6b2,2013-01-01,pop,post-teen pop
Sobredosis (feat. Ozuna),Romeo Santos,72,https://i.scdn.co/image/ab67616d0000b273827d0777f8cccdf5b7481442,2017-07-21,latin,tropical
Total Eclipse of the Heart,Bonnie Tyler,74,https://i.scdn.co/image/ab67616d0000b2738cefe8e2f2cfd63ce073fa96,1999-02-08,pop,electropop
Gold Digger,Kanye West,17,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,2005-01-01,rap,southern hip hop
Infinity,Jaymes Young,69,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,2017-06-23,pop,indie poptimism
Lush Life,Zara Larsson,76,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,2017-03-17,pop,dance pop
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,76,https://i.scdn.co/image/ab67616d0000b2739d6522bee68370fa5592301d,2017-02-23,pop,post-teen pop
Welcome to the Black Parade,My Chemical Romance,78,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,2006-10-23,rock,album rock
In The Air Tonight - 2015 Remastered,Phil Collins,76,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,1981-01-01,rock,permanent wave
Rap God,Eminem,12,https://i.scdn.co/image/ab67616d0000b273cb66bcc14c6f857c127d5969,2013-11-05,rap,southern hip hop
Dancing In the Dark,Bruce Springsteen,76,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,1984-06-04,rock,classic rock
A Sky Full of Stars,Coldplay,78,https://i.scdn.co/image/ab67616d0000b2731cbd0d5849b51c79c99e7b87,2014-05-19,pop,dance pop
Be Alright,Dean Lewis,83,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,2018-06-29,r&b,urban contemporary
Toxicity,System Of A Down,78,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,rock,hard rock
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,89,https://i.scdn.co/image/ab67616d0000b27383689afe01c228ceeef579c5,2019-10-25,pop,post-teen pop
Ahora Te Puedes Marchar,Luis Miguel,77,https://i.scdn.co/image/ab67616d0000b27320e3b8f2b044117fe02790e1,1987-07-15,latin,latin pop
Budapest,George Ezra,76,https://i.scdn.co/image/ab67616d0000b273d6df3bccf3ec41ea2f76debc,2014-06-27,pop,dance pop
Teenagers,My Chemical Romance,77,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,2006-10-23,rock,permanent wave
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,76,https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,2013-04-19,pop,dance pop
...Baby One More Time,Britney Spears,75,https://i.scdn.co/image/ab67616d0000b2738e49866860c25afffe2f1a02,1999-01-12,pop,dance pop
Stay,Zedd,79,https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46,2017-02-23,pop,dance pop
Only Human,Jonas Brothers,86,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,2019-06-07,latin,latin pop
Halo,Beyoncé,77,https://i.scdn.co/image/ab67616d0000b273801c4d205accdba0a468a10b,2008-11-14,pop,dance pop
Soltera - Remix,Lunay,85,https://i.scdn.co/image/ab67616d0000b27358e34ee7bc215e1b03ff78d4,2019-05-10,pop,dance pop
The London (feat. J. Cole & Travis Scott),Young Thug,83,https://i.scdn.co/image/ab67616d0000b273137c2d3150118e7157800c5b,2019-05-23,rap,hip hop
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,77,https://i.scdn.co/image/ab67616d0000b2737c7436e1b6273be0e7bc1a84,2017-03-02,pop,dance pop
Clocks,Coldplay,75,https://i.scdn.co/image/ab67616d0000b273ad6f442ecac8735b9285a923,2002-08-08,pop,electropop
do re mi,blackbear,79,https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055,2017-04-21,pop,electropop
The Bones - with Hozier,Maren Morris,76,https://i.scdn.co/image/ab67616d0000b27323a1cd02bc99c6e8ad9ed0df,2019-10-04,latin,latin pop
Dilemma,Nelly,77,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,2002-06-25,rap,southern hip hop
Nevermind,Dennis Lloyd,79,https://i.scdn.co/image/ab67616d0000b2734dbdd4d3c69bec0d471fc479,2017-06-30,latin,tropical
The Power Of Love,Huey Lewis & The News,72,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb,2006-01-01,rock,classic rock
Knockin' On Heaven's Door,Guns N' Roses,13,https://i.scdn.co/image/ab67616d0000b27392d21aef6c0d288cc4c05973,1991-01-01,rock,album rock
Best Song Ever,One Direction,72,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,2013-11-25,pop,post-teen pop
Because Of You,Ne-Yo,7,https://i.scdn.co/image/ab67616d0000b273ec4f8c81eb9ddee00e01798d,2007-01-01,r&b,new jack swing
Bleeding Love,Leona Lewis,77,https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55,2007,pop,post-teen pop
Paper Planes,M.I.A.,71,https://i.scdn.co/image/ab67616d0000b2734f3fc8ea510be941de66f032,2007-08-20,pop,electropop
The Kids Aren't Alright,The Offspring,76,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,rock,permanent wave
Thnks fr th Mmrs,Fall Out Boy,76,https://i.scdn.co/image/ab67616d0000b273ff59837e170f95a373afc0ec,2007-01-01,pop,post-teen pop
Boys Ain't Shit,SAYGRACE,52,https://i.scdn.co/image/ab67616d0000b27353946ee8d348c9d12223ffee,2019-10-18,r&b,urban contemporary
Detente,Mike Bahía,79,https://i.scdn.co/image/ab67616d0000b2731e7b15088bef347e4355af62,2019-11-15,latin,latin pop
Otro Trago,Sech,84,https://i.scdn.co/image/ab67616d0000b2738643435482956bab8aa6fcfe,2019-04-19,latin,reggaeton
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,86,https://i.scdn.co/image/ab67616d0000b27361b418f21b955326dcddd014,2019-09-06,latin,latin pop
